"gs24k_10","gs24k_8","gs24k_7","gs24k_5"
0.0636704119850187,0.0786516853932584,0.0861423220973783,0.104868913857678
0.0411985018726592,0.0449438202247191,0.0674157303370786,0.101123595505618
0.0299625468164794,0.0449438202247191,0.0749063670411985,0.164794007490637
0.0749063670411985,0.0861423220973783,0.0936329588014981,0.138576779026217
0.0561797752808989,0.0786516853932584,0.101123595505618,0.134831460674157
0.0187265917602996,0.0224719101123595,0.0337078651685393,0.0674157303370786
0.0187265917602996,0.0262172284644195,0.0337078651685393,0.0636704119850187
0.043338683788122,0.0545746388443018,0.0700909577314072,0.110754414125201
