100091919       3321129461123 12112211 211 45211111 211133122122212 331112231  220009111312  3113112222222111111121  121111        41203          1 21  2 6132  300091007504173443 0007639       04232 000867   000787333423711 2  01 46231252 2
100092920       1521628422121 133191   112 01322213 112211291221221 232321221  220009211131  1221229321192212911111  121221        30402          3 22  2 4191  300092007523215233 0009389       08132 001066   000968225033722 1  01 42711242 3
100093920       1311627092111 1221331  522 51422212 322233919211229 332112192  220009312133  1229292923112211112912  221195        49901          3 25  2 9132  300093007533215632 0003359       02232 000381   000346225053752 1  01 47841292 2
100094931       1521720411212 3122111 2122 11292913 331123211221199 222212221  220009421213  3123292229192291222199  921111        20399          9 21  1 2126  300094007552160622 0004869       04132 001619   001470334353752 2  10 32311222 2
100095970       3511128842113 2121111 1122 99 29292 121293211221199 332231112  220009512393  1199221319111299121111  221222        41203          2 21  2 1141  300095007653222733 0003929       03132 000496   000450440653753 1  02 27541212 3
100096203       1611628911311 121192   919 42219199 419993929292999 991112231  220009613113  3999999921999919111991  123111        10303          1 34  2 2132  300096007774191942 0004261       03232 000852   000773110733821 2  14 26031922 2
100097205       1111622272221 2331112 2129 16422292 443299911291129 232111119  220009712133  1921222399191919221199  121121        41200          2 31  2 2141  300097007803215833 0003779       06132 000477   000433330133822 2  02 47841222 1
100098208       1321623171121 22112211 211 99 11113 331113121111219 311112131  220009811123  1113122221222119111291  221112        30202          3 31  1 3126  300098007821222912 0007829       02132 000990   000899441323813 2  02 32311232 2
100099216       1532122431923 12112211 211 99 11111 211923222112299 391112441  220009991313  3193212222222111111321  121111        49902          1 32  2 4132  300099007923145331 0012589       10232 001429   001297223633821 1  01 47441242 3
100100248       1532621242111 4151111 1192 23322224 143212211221199 219441112  220010011133  1222231312911229222911  223195        49905          9 91  2 3141  300100007993192431 0012479       09232 001919   001742222333831 1  05 35732232 2
100101252       1310119412123 22112211 211 45211111 211123922112212 311112241  220010195312  3193212222222111111121  121111        41205          1 31  2 6122  300101008024145942 0005929       03132 000749   000680333423811 2  02 23921252 1
100102254       1521122141923 12112211 219 23419112 411913222192229 311112411  120010291413  3213912223912111111221  121111        41202          1 22  1 4122  300102008041182013 0008939       11232 001015   000921334433832 2  01 33921242 3
100103260       1421113261923           11    11112                         1  220010391523  31       9               23294        20500          3 25  1 3226  300103008064190542 0000009       03232 000000   001960221523811 2  00 12611232 2
100104301       1421712372912 1121111 1122 90122213 122211211221121 232221112  120010411231  1221232391111221121112  111124        41205          2 21  2 5141  300104008132130521 0010449       05232 001186   001077312133831 2  01 56842252 1
100105304       1321622141911 1121111 1122 25322223 122211211121129 232231112  220010511131  1221229311192222921192  121324        40801          3 11  2 41412 300105008194191742 0001529       03222 000173   000157314923811 10001 5633124111
100106309       1521621452921           22    22293                         2  220010611133  12       1               21125        40500          3 95  2 3226  300106008222214123 0000009       18132 000000   000741221433832 2  00 43021232 2
100107312       1311122362113 233192   912 17411212 211233211212122 311122222  220010795423  1113222223212211111122  121111        41203          3 12  2 4142  300107008253150732 0001719       07232 000217   000197221413812 2  02 55831242 2
100108317       1510612502121 1121111 2199 25122293 123211211211121 232221112  220010812133  1221221321111222121112  111221        20103          2 12  2 3141  300108008322191722 0005549       04132 000630   000572221513811 2  01 37541232 2
100109337       3511125101113 4121111 3122 53321212 421211211121221 232331111  220010915232  3221221313112222211112  121221        30505          2 11  1 1141  300109008413140832 0007559       07232 001161   001054331923812 2  05 42412212 2
100110404       1521620372221           92    19293                         2  220011015131  11       3               21224        10707          3 21  1 2226  300110008521190712 0000009       05232 000000   003123331123811 2  00 23522222 3
100111417       1421113032123 12112211 211 16311112 211223222212112 311112431  120011131712  3223222222222111112121  222215        41201          1 21  2 4132  300111008564192442 0003429       07132 000389   000353222633832 1  01 55431242 1
100112504       1210611312921 1121111 3122 51122293 122211211222121 232231122  220011215131  1221232111111222921112  121224        41201          2 15  2 1144  300112008683215033 0002929       02222 000332   000519331933832 2  01 56031112 1
100113505       1511622562221 2121111 2122 02222294 133233911222111 232331222  220011313123  1121229211111222922911  221222        41202          3 22  2 4124  300113008701223112 0002099       01132 000265   000241443223813 1  02 55932242 1
100114562       1110115071213           22    22223                         9  220011423593  19       3               11124        20399          3 12  2 42261 300114008874233843 0000009       37232 000000   000260440513814 20000 4493424113
100115574       1421611212121 1121111 1199 51422223 122211111111121 232221119  120011511231  1221221311111221111111  121122        41203          2 22  2 2141  300115008904200243 0005079       02131 000576   000523221533821 2  01 56741222 1
100116601       1121622562221 12112211 211 82211111 311123121112219 311112341  220011611112  3113222222222111111221  111111        21202          1 31  2 5132  300116008921215111 0004169       03132 000833   000756332533832 2  14 35231252 1
100117706       1431117002123           11    11112                         1  220011795323  32       3               21115        10207          3 15  2 2226  300117009201151911 0000009       09132 000000   001881331133831 2  00 32411222 3
100118727       1211720181112 12112211 211 90311112 211123122112212 321112331  220011893213  3113112222222111111221  121211        20201          1 31  2 1132  300118009294122743 0003339       10112 000378   000343331023811 1  01 35731212 2
100119770       1121122322923 22112211 211 82211112 219193922112299 321912341  220011991313  3199992999222111192922  121211        41205          1 31  2 2192  300119009402150321 0007599       08132 000961   000872331133831 2  02 25831222 2
100120814       1641611452911 2124112 3122 54422212 342211221221122 232422231  220012015131  2221232221221211221122  221215        40502          9 35  2 2125  300120009551192711 0006599       05112 002747   002494113953851 1  11 22111222 2
100121847       1321125101113 22112211 211 25211112 442191222121229 392112111  120012111311  3211222221111111111111  121111        49905          1 31  2 3132  300121009692172722 0013799       08132 001745   001584221433822 2  02 27541232 3
100122860       1121722021912 1121111 2122 17122222 122211211221121 232331112  120012211231  1221232321911221221112  121223        41202          2 21  2 21412 300122009753132031 0002379       01232 000269   000244110733821 20001 5643122111
100123863       1111622162921 2131111 2122 52122222 422231211121199 331221129  220012312131  1221221321111911111111  121121        41201          2 21  2 1191  300123009762192822 0005119       12131 000647   000587331023811 1  02 28941212 3
100124903       1121122021913 12112212 211 90311112 211193122122211 321112221  220012421312  3213111223222111121321  121115        10101          1 21  2 41122 300124009831151211 0010619       01232 001206   001095334453852 20001 25431242 1
100125906       1611625212111 132991   122 53422224 322211999122229 232241122  220012513131  1221232321111222222199  221225        19905          2 11  2 2121  300125009853192731 0000589       01232 000583   000529222353851 1  15 26131222 3
100126916       1131111452913           11    11112                         1  220012691313  21       2               23214        41299          3 22  1 52264 300126009913154331 0000009       05232 000000   001087440523814 20000 44731252 2
100127937       1111122141923 233199   992 99 99913 339911911121221 332222219  220012733531  1299229291222121121199  121111        29903          3 21  2 1192  300127010002191623 0005439       03232 000687   000624223633821 1  02 26841212 3
100128253       1521124561223 12112211 211 24311112 411221221122219 211112421  220012821511  1121122321112111112199  113121        20112          2 11  1 4126  300128010422234821 0007269       09232 000995   000903444823914 1  06 52712242 1
100129260       1432122431923           91    99992                         1  120012995423  31       3               21115        31200          9 91  1 2226  300129010461170913 0000009       05132 000000   001117221553951 2  00 33021222 3
100130303       1511727081112 1121111 1122 51322223 123211211221229 232341112  220013033231  1221231311111222221112  121225        20501          2 14  2 2141  300130010612175623 0000759       06132 000151   000137440633933 1  14 54931222 1
100131312       3311128751123 1321111 1122 14322224 122232291121199 232211112  220013112231  1221221329111292221112  121124        29902          2 21  2 1141  300131010701141613 0013019       07232 001478   001342221413912 2  01 17442212 2
100132323       1532625101111 3121111 1199 53422223 121211211121122 232341112  220013215133  1221231321112222221112  121425        40505          2 12  1 2121  300132010792223223 0026119       38132 004017   006287440533924 2  05 23821122 3
