QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote 
"USPSRA.071008.R50","Christian","57","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Jewish","1","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Muslim","12","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Buddhist","*","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Hindu","*","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Atheist","*","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Agnostic","*","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Something else","2","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Don't know-Heard different things (Vol.)","10","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Don't know-Haven't heard enough (Vol.)","15","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
"USPSRA.071008.R50","Refused","3","Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?","* = less than .5%.","Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)","07/10/2008","Princeton Survey Research Associates International","Pew Research Center for the People & the Press","Pew Research Center for the People & the Press Voter Attitudes Survey","06/18/2008","06/29/2008","Y","national adult including an oversample of 18-29 year olds","2004","telephone","Results were weighted to be representative of a national adult population." 
Number of items downloaded: 1
